doc_id	score
40555	15.440446579698586
78314	14.747279370073342
60344	14.019004071001076
85205	13.730308258775734
98172	13.652616465333962
84527	13.336386823896431
26244	13.166903996709847
25950	13.16443243050959
80413	13.134739244226479
60977	13.071928704027199
100399	13.066507661584877
39169	12.738638216499352
25945	12.70802676105883
89812	12.70537539744761
55293	12.60600281680014
87005	12.514010179657602
58808	12.251016581300759
53832	12.237990075592064
39423	12.204837465528511
83508	12.101735139135384
86617	12.072306239847206
30752	12.028721177820229
24108	11.991945886854195
75391	11.792964244131111
84787	11.763341152910256
23487	11.676221752409004
39208	11.543886447195076
40793	11.533516907934212
90837	11.193238461259865
62885	11.10189148211863
37861	11.078475559000038
69488	10.937822783235573
82548	10.768275106195473
51427	10.763617718462013
97629	10.738744819406532
38294	10.530903542284035
40402	10.408442223314308
87664	10.40163251185801
76345	10.336075985673927
39972	10.330373013261818
84542	10.223598444704079
39569	9.890694105867409
84140	9.862001383546852
71118	9.816460812334084
37854	9.79778238559153
40647	9.725545132402443
40546	9.274556124452614
82855	8.962880814317726
37851	8.488401377443337
38770	7.836103880647682
97583	6.382561536976211
38573	6.342667128957576
90442	6.318406023374966
51537	6.306653846296311
94547	6.242269018991668
98066	6.223363538507293
82537	6.175978271171029
66256	6.163362678201735
96748	6.125777298810973
90790	5.93723844039134
56686	5.876497808146983
53378	5.876077695085795
97619	5.869248034898556
52721	5.722150856245603
95560	5.652887680040488
87981	5.561736868707319
97667	5.508914996398688
22720	5.288881907888696
97398	5.149708618286831
81079	5.086473660303895
60807	5.077675338629202
62877	5.064742828313826
40455	5.007499597346739
90223	4.974165102339029
93516	4.951988672318184
87007	4.812225156494037
67990	4.751598023507998
82533	4.726309976722985
24083	4.721573288081091
30928	4.664764904392982
53276	4.6646372678970005
79441	4.6524727799474945
84750	4.650512621828605
37896	4.629036032290686
87371	4.6170748149787535
40161	4.578071362829018
62869	4.5474527175570305
81025	4.479057771074381
68663	4.470288070788925
84124	4.454781990956183
51068	4.371385401150111
86657	4.335415889897531
62414	4.268768196403965
99591	4.243205029563569
39062	4.220665212890573
74736	4.2025379634021744
90382	4.201559742039832
40591	4.0888099263966025
87006	4.042049156205013
86279	3.94959609323295
85159	3.8890479172126775
86472	3.883168428292237
94003	3.8403501568276734
80345	3.8339014246098033
40697	3.806910530197808
84544	3.802683511496116
78661	3.762990122276119
87228	3.760235714683716
86444	3.751311672021052
25951	3.7369850477785356
66342	3.7120073744297266
91834	3.6906727787190543
67203	3.681415815924533
93634	3.6159849113656044
24506	3.5205776723703672
91532	3.4936421790827565
86207	3.46477728996528
39743	3.4432954535803226
84939	3.4220783532793733
73405	3.373758845265356
78862	3.362716676597084
41026	3.300601001132944
87623	3.2600904467376886
84530	3.2566605138514357
51118	3.183008734770152
78844	3.1682854924137738
31348	3.125397117587405
79421	3.0827291423123104
58475	3.0552280265088596
48173	3.0021105615336365
91475	2.9533531574217124
89831	2.9465771597164614
30430	2.820006698480547
38220	2.770577467110756
85633	2.7631263548643727
23979	2.7446727428203905
70883	2.6893531228542424
86464	2.5709132366407474
98174	2.560023175915555
25196	2.4758167737055055
86377	2.428129982072698
73084	2.2972859002264485
87229	2.2837539529843944
84630	2.167635136785074
24983	2.1263625781808613
79442	2.0832475899967156
95383	1.7367346093639766
61207	1.5212448390621638
38923	1.5016785337722964
26359	1.3602253271621845
64444	0.4372235017161985
38949	0.0
97614	0.0
85576	0.0
79901	0.0
72854	0.0
100534	0.0
98533	0.0
24384	0.0
96536	0.0
80354	0.0
97628	0.0
84132	0.0
40170	0.0
51069	0.0
84898	0.0
30483	0.0
56706	0.0
94453	0.0
84126	0.0
82557	0.0
55569	0.0
80340	0.0
38752	0.0
40831	0.0
30468	0.0
25703	0.0
98296	0.0
25717	0.0
40825	0.0
72667	0.0
29105	0.0
85589	0.0
30454	0.0
72673	0.0
97827	0.0
97370	0.0
88536	0.0
90379	0.0
55743	0.0
38593	0.0
51525	0.0
26975	0.0
59179	0.0
37878	0.0
38587	0.0
39841	0.0
88522	0.0
91073	0.0
97364	0.0
62845	0.0
41044	0.0
98719	0.0
54475	0.0
92546	0.0
40400	0.0
40366	0.0
41078	0.0
78821	0.0
86255	0.0
62892	0.0
26008	0.0
38550	0.0
65643	0.0
89833	0.0
74982	0.0
38544	0.0
40399	0.0
62886	0.0
30656	0.0
86282	0.0
98902	0.0
90386	0.0
37887	0.0
30124	0.0
22520	0.0
90392	0.0
86296	0.0
39100	0.0
85600	0.0
95413	0.0
41124	0.0
88324	0.0
87017	0.0
97562	0.0
53246	0.0
85166	0.0
51451	0.0
40548	0.0
37918	0.0
85172	0.0
98645	0.0
90219	0.0
53252	0.0
87003	0.0
75295	0.0
67849	0.0
48672	0.0
97238	0.0
86335	0.0
41118	0.0
84522	0.0
86447	0.0
37924	0.0
94043	0.0
85628	0.0
79493	0.0
84536	0.0
86321	0.0
38342	0.0
79478	0.0
98692	0.0
24019	0.0
38430	0.0
39048	0.0
72539	0.0
25461	0.0
79444	0.0
100871	0.0
23986	0.0
76011	0.0
85199	0.0
76005	0.0
72505	0.0
79450	0.0
73394	0.0
81102	0.0
91477	0.0
48464	0.0
66955	0.0
81116	0.0
70851	0.0
38829	0.0
56100	0.0
68950	0.0
25844	0.0
84734	0.0
40010	0.0
68944	0.0
40776	0.0
75915	0.0
97748	0.0
86645	0.0
65253	0.0
97947	0.0
90796	0.0
60317	0.0
75068	0.0
51860	0.0
75069	0.0
60302	0.0
51861	0.0
97952	0.0
39505	0.0
72712	0.0
90797	0.0
38155	0.0
73424	0.0
100496	0.0
73430	0.0
38141	0.0
69483	0.0
68945	0.0
24583	0.0
25845	0.0
86644	0.0
75914	0.0
50564	0.0
40777	0.0
38814	0.0
68951	0.0
51120	0.0
66954	0.0
48471	0.0
56897	0.0
93275	0.0
70850	0.0
61785	0.0
81117	0.0
99758	0.0
81103	0.0
47030	0.0
70844	0.0
91476	0.0
39713	0.0
76004	0.0
79451	0.0
29266	0.0
24742	0.0
100870	0.0
98877	0.0
24018	0.0
25460	0.0
100680	0.0
61222	0.0
79479	0.0
98693	0.0
94042	0.0
37925	0.0
87980	0.0
86446	0.0
86320	0.0
79492	0.0
85629	0.0
30938	0.0
84523	0.0
40207	0.0
41119	0.0
86334	0.0
97239	0.0
23944	0.0
87994	0.0
86452	0.0
53253	0.0
98644	0.0
85173	0.0
51444	0.0
95360	0.0
37919	0.0
40549	0.0
85615	0.0
87002	0.0
98136	0.0
87016	0.0
88325	0.0
41125	0.0
95412	0.0
85601	0.0
51450	0.0
53247	0.0
90393	0.0
38579	0.0
39101	0.0
86297	0.0
26035	0.0
84494	0.0
30131	0.0
39673	0.0
90387	0.0
98903	0.0
38545	0.0
89826	0.0
65656	0.0
62887	0.0
40398	0.0
26009	0.0
68400	0.0
39129	0.0
62893	0.0
65642	0.0
40401	0.0
92547	0.0
54474	0.0
86254	0.0
78820	0.0
98718	0.0
39868	0.0
91072	0.0
87610	0.0
88523	0.0
51530	0.0
38586	0.0
41045	0.0
97365	0.0
41051	0.0
59178	0.0
26974	0.0
51524	0.0
88537	0.0
72672	0.0
97826	0.0
22723	0.0
81088	0.0
30455	0.0
85588	0.0
72666	0.0
38021	0.0
25716	0.0
40824	0.0
40830	0.0
90807	0.0
30469	0.0
92023	0.0
80341	0.0
55568	0.0
82556	0.0
84127	0.0
38974	0.0
80355	0.0
24385	0.0
40171	0.0
72855	0.0
48505	0.0
79900	0.0
97615	0.0
38948	0.0
79914	0.0
87360	0.0
84119	0.0
85207	0.0
79902	0.0
85575	0.0
85213	0.0
97617	0.0
84125	0.0
82554	0.0
80343	0.0
88079	0.0
56705	0.0
68833	0.0
40173	0.0
24387	0.0
80357	0.0
84131	0.0
82540	0.0
59344	0.0
25714	0.0
98295	0.0
40198	0.0
51081	0.0
72658	0.0
40832	0.0
22721	0.0
38779	0.0
39301	0.0
72670	0.0
25728	0.0
53872	0.0
72664	0.0
95799	0.0
30457	0.0
97830	0.0
97367	0.0
41047	0.0
51532	0.0
88521	0.0
74942	0.0
88535	0.0
99438	0.0
26976	0.0
51526	0.0
49369	0.0
38590	0.0
52749	0.0
87160	0.0
86256	0.0
98068	0.0
54476	0.0
23826	0.0
40403	0.0
37853	0.0
91058	0.0
94646	0.0
38221	0.0
65654	0.0
74981	0.0
72328	0.0
28998	0.0
65640	0.0
89830	0.0
62891	0.0
68402	0.0
86295	0.0
39103	0.0
90391	0.0
23629	0.0
90385	0.0
68358	0.0
26989	0.0
30133	0.0
39117	0.0
26037	0.0
86281	0.0
75296	0.0
85617	0.0
48671	0.0
39936	0.0
95362	0.0
53251	0.0
97561	0.0
89987	0.0
46648	0.0
41127	0.0
40239	0.0
97207	0.0
91886	0.0
89777	0.0
87982	0.0
94040	0.0
37927	0.0
56315	0.0
86450	0.0
56467	0.0
84521	0.0
66229	0.0
38427	0.0
39739	0.0
85818	0.0
56498	0.0
29264	0.0
79453	0.0
84290	0.0
23749	0.0
76012	0.0
95389	0.0
69132	0.0
39063	0.0
79447	0.0
72512	0.0
100872	0.0
81115	0.0
93277	0.0
56895	0.0
91474	0.0
81101	0.0
38816	0.0
40775	0.0
75916	0.0
100319	0.0
86646	0.0
24581	0.0
68947	0.0
68953	0.0
31198	0.0
50599	0.0
24218	0.0
63635	0.0
25660	0.0
73426	0.0
90965	0.0
39249	0.0
68760	0.0
38143	0.0
95809	0.0
97950	0.0
86685	0.0
60300	0.0
72710	0.0
99969	0.0
68749	0.0
84093	0.0
51862	0.0
65279	0.0
26354	0.0
60301	0.0
100495	0.0
95808	0.0
27062	0.0
24219	0.0
40953	0.0
68761	0.0
39248	0.0
38156	0.0
73427	0.0
68952	0.0
31199	0.0
38803	0.0
56102	0.0
86647	0.0
100318	0.0
75917	0.0
40774	0.0
68946	0.0
24580	0.0
25846	0.0
38181	0.0
81114	0.0
66957	0.0
93276	0.0
56894	0.0
48472	0.0
95388	0.0
23984	0.0
91850	0.0
100873	0.0
79446	0.0
26142	0.0
79452	0.0
30734	0.0
29265	0.0
24741	0.0
23748	0.0
56499	0.0
61221	0.0
38354	0.0
102094	0.0
38432	0.0
66228	0.0
99571	0.0
86451	0.0
40562	0.0
84520	0.0
40204	0.0
86337	0.0
40210	0.0
56472	0.0
94041	0.0
87983	0.0
86445	0.0
85164	0.0
83515	0.0
98135	0.0
87015	0.0
40238	0.0
41126	0.0
95411	0.0
85602	0.0
46649	0.0
39089	0.0
85616	0.0
87001	0.0
53250	0.0
39937	0.0
56328	0.0
30132	0.0
26988	0.0
90384	0.0
23628	0.0
39102	0.0
86294	0.0
100913	0.0
22522	0.0
90390	0.0
37891	0.0
39894	0.0
91918	0.0
62884	0.0
38546	0.0
72329	0.0
74980	0.0
98069	0.0
86257	0.0
37852	0.0
54477	0.0
85010	0.0
51527	0.0
26977	0.0
88252	0.0
87161	0.0
100720	0.0
52748	0.0
41046	0.0
97366	0.0
91071	0.0
88520	0.0
38585	0.0
30456	0.0
72665	0.0
97831	0.0
25729	0.0
87388	0.0
72671	0.0
24437	0.0
51080	0.0
78374	0.0
24379	0.0
56923	0.0
95968	0.0
40199	0.0
25715	0.0
98294	0.0
40172	0.0
59345	0.0
82541	0.0
38977	0.0
84130	0.0
80356	0.0
99607	0.0
24386	0.0
80342	0.0
82555	0.0
79917	0.0
85574	0.0
97616	0.0
85206	0.0
84118	0.0
97164	0.0
72856	0.0
79903	0.0
68836	0.0
92024	0.0
82551	0.0
101176	0.0
80346	0.0
24382	0.0
80352	0.0
59341	0.0
47619	0.0
85202	0.0
84108	0.0
85216	0.0
80408	0.0
97174	0.0
79913	0.0
72675	0.0
22724	0.0
80391	0.0
72661	0.0
25739	0.0
84691	0.0
30452	0.0
72649	0.0
98290	0.0
25711	0.0
40823	0.0
38740	0.0
56099	0.0
38998	0.0
22718	0.0
38754	0.0
78370	0.0
90800	0.0
25705	0.0
32279	0.0
54473	0.0
40406	0.0
46711	0.0
86253	0.0
86247	0.0
87159	0.0
98079	0.0
85028	0.0
38581	0.0
88524	0.0
41042	0.0
98723	0.0
88530	0.0
91061	0.0
55745	0.0
26973	0.0
51523	0.0
37895	0.0
30122	0.0
98910	0.0
23638	0.0
90394	0.0
91934	0.0
86290	0.0
84487	0.0
39106	0.0
84493	0.0
97389	0.0
98904	0.0
90380	0.0
59180	0.0
30136	0.0
65651	0.0
28989	0.0
31200	0.0
93879	0.0
41081	0.0
46936	0.0
62880	0.0
62894	0.0
39890	0.0
38556	0.0
65645	0.0
89835	0.0
87987	0.0
86441	0.0
52176	0.0
37922	0.0
85148	0.0
86333	0.0
84524	0.0
37936	0.0
82633	0.0
87993	0.0
86455	0.0
23943	0.0
51443	0.0
85174	0.0
53254	0.0
75293	0.0
85612	0.0
40228	0.0
95415	0.0
85606	0.0
39099	0.0
24976	0.0
75287	0.0
86469	0.0
97564	0.0
85160	0.0
76003	0.0
39714	0.0
23994	0.0
61219	0.0
79456	0.0
39066	0.0
30724	0.0
23758	0.0
82828	0.0
38436	0.0
66238	0.0
98694	0.0
24584	0.0
25842	0.0
40016	0.0
84732	0.0
69484	0.0
93528	0.0
50563	0.0
40770	0.0
38813	0.0
75913	0.0
90021	0.0
86643	0.0
75907	0.0
48338	0.0
38807	0.0
40002	0.0
69490	0.0
68956	0.0
56890	0.0
98327	0.0
101758	0.0
81110	0.0
100320	0.0
70843	0.0
81104	0.0
68759	0.0
95824	0.0
97955	0.0
39502	0.0
72715	0.0
73423	0.0
25665	0.0
38152	0.0
61027	0.0
60339	0.0
54922	0.0
23566	0.0
38146	0.0
100491	0.0
65255	0.0
40942	0.0
25670	0.0
84900	0.0
38147	0.0
60338	0.0
73422	0.0
54923	0.0
39503	0.0
90791	0.0
48488	0.0
68758	0.0
39517	0.0
97954	0.0
81105	0.0
73393	0.0
70842	0.0
48463	0.0
91470	0.0
101759	0.0
49769	0.0
56891	0.0
61783	0.0
81111	0.0
38806	0.0
86656	0.0
75906	0.0
69491	0.0
84727	0.0
40003	0.0
68943	0.0
40017	0.0
25843	0.0
86642	0.0
75912	0.0
40771	0.0
38812	0.0
93529	0.0
64348	0.0
87979	0.0
98681	0.0
102091	0.0
30725	0.0
31349	0.0
76002	0.0
61218	0.0
79457	0.0
84519	0.0
85607	0.0
95414	0.0
85161	0.0
97565	0.0
86468	0.0
53255	0.0
85175	0.0
51442	0.0
85613	0.0
75292	0.0
87004	0.0
84525	0.0
46670	0.0
23942	0.0
82632	0.0
85149	0.0
90222	0.0
52177	0.0
86440	0.0
87986	0.0
55618	0.0
40215	0.0
56477	0.0
41094	0.0
62895	0.0
65644	0.0
39891	0.0
38543	0.0
71625	0.0
31201	0.0
65650	0.0
68412	0.0
86285	0.0
97388	0.0
91921	0.0
84492	0.0
79537	0.0
30137	0.0
90381	0.0
98905	0.0
90395	0.0
30123	0.0
84486	0.0
39107	0.0
86291	0.0
40349	0.0
85015	0.0
51522	0.0
26972	0.0
55744	0.0
91060	0.0
98722	0.0
38580	0.0
41043	0.0
97363	0.0
78832	0.0
40375	0.0
98078	0.0
87158	0.0
86246	0.0
50600	0.0
37857	0.0
92541	0.0
86252	0.0
78826	0.0
78371	0.0
32278	0.0
90801	0.0
23375	0.0
98291	0.0
25710	0.0
22719	0.0
38999	0.0
56098	0.0
80390	0.0
49190	0.0
30453	0.0
84690	0.0
87399	0.0
25738	0.0
72660	0.0
72674	0.0
29116	0.0
49184	0.0
85217	0.0
84109	0.0
79912	0.0
87366	0.0
80409	0.0
91510	0.0
79906	0.0
85203	0.0
38972	0.0
24383	0.0
94454	0.0
84647	0.0
92025	0.0
68837	0.0
80347	0.0
82550	0.0
84121	0.0
72879	0.0
24381	0.0
80351	0.0
84137	0.0
85229	0.0
59342	0.0
84123	0.0
47168	0.0
82552	0.0
91248	0.0
101175	0.0
79938	0.0
60299	0.0
40149	0.0
85215	0.0
87402	0.0
97605	0.0
79904	0.0
72689	0.0
72662	0.0
39475	0.0
23439	0.0
39461	0.0
56918	0.0
85598	0.0
72676	0.0
90803	0.0
99199	0.0
73226	0.0
38757	0.0
78373	0.0
78367	0.0
90817	0.0
25712	0.0
88080	0.0
62868	0.0
41069	0.0
56501	0.0
86250	0.0
90432	0.0
32093	0.0
98708	0.0
39878	0.0
92543	0.0
37855	0.0
98720	0.0
85017	0.0
26970	0.0
39688	0.0
41055	0.0
86278	0.0
101439	0.0
41041	0.0
38582	0.0
88527	0.0
90383	0.0
30135	0.0
84490	0.0
86287	0.0
100914	0.0
86293	0.0
39105	0.0
84484	0.0
30121	0.0
39893	0.0
38555	0.0
65646	0.0
62897	0.0
68404	0.0
41082	0.0
62883	0.0
65652	0.0
22519	0.0
39918	0.0
99576	0.0
81339	0.0
23940	0.0
86330	0.0
52607	0.0
79482	0.0
40203	0.0
40217	0.0
87984	0.0
90220	0.0
37921	0.0
50762	0.0
56313	0.0
90208	0.0
85163	0.0
95416	0.0
41121	0.0
58470	0.0
97215	0.0
75290	0.0
85611	0.0
85177	0.0
97598	0.0
30727	0.0
100874	0.0
30733	0.0
76000	0.0
24020	0.0
98697	0.0
72528	0.0
79469	0.0
61226	0.0
40001	0.0
25855	0.0
56105	0.0
40767	0.0
38804	0.0
56111	0.0
38810	0.0
40773	0.0
75910	0.0
86640	0.0
25841	0.0
40015	0.0
84731	0.0
69487	0.0
68941	0.0
91472	0.0
70840	0.0
86668	0.0
81107	0.0
73385	0.0
100323	0.0
81113	0.0
61781	0.0
56893	0.0
65281	0.0
91466	0.0
73408	0.0
75079	0.0
26347	0.0
97956	0.0
39515	0.0
84094	0.0
30531	0.0
26353	0.0
91499	0.0
100492	0.0
65256	0.0
23565	0.0
40940	0.0
40954	0.0
25666	0.0
38151	0.0
38150	0.0
24579	0.0
63632	0.0
25667	0.0
65257	0.0
100493	0.0
38144	0.0
25115	0.0
40969	0.0
51864	0.0
39514	0.0
84095	0.0
91498	0.0
26352	0.0
60307	0.0
26346	0.0
75078	0.0
90792	0.0
81112	0.0
73384	0.0
91467	0.0
65280	0.0
56892	0.0
91473	0.0
81106	0.0
86669	0.0
38839	0.0
70841	0.0
86641	0.0
75911	0.0
38811	0.0
40772	0.0
68940	0.0
51119	0.0
84730	0.0
25840	0.0
68954	0.0
40000	0.0
94537	0.0
40766	0.0
56104	0.0
86655	0.0
75905	0.0
88678	0.0
46698	0.0
79468	0.0
61227	0.0
102092	0.0
38434	0.0
99588	0.0
98696	0.0
72529	0.0
79454	0.0
23996	0.0
76001	0.0
79440	0.0
85610	0.0
53256	0.0
85176	0.0
51441	0.0
83507	0.0
97566	0.0
85604	0.0
41120	0.0
95417	0.0
30929	0.0
40570	0.0
37920	0.0
90221	0.0
52174	0.0
86443	0.0
87985	0.0
99577	0.0
39919	0.0
84526	0.0
79483	0.0
86331	0.0
62882	0.0
41083	0.0
38540	0.0
31202	0.0
22518	0.0
65653	0.0
65647	0.0
62896	0.0
39104	0.0
84485	0.0
100915	0.0
90396	0.0
30120	0.0
37897	0.0
38568	0.0
30134	0.0
22530	0.0
86286	0.0
84491	0.0
78819	0.0
88526	0.0
26971	0.0
85016	0.0
98721	0.0
101438	0.0
41054	0.0
32092	0.0
56500	0.0
78825	0.0
40404	0.0
92542	0.0
39879	0.0
74979	0.0
98709	0.0
96730	0.0
41068	0.0
40376	0.0
90427	0.0
88081	0.0
25713	0.0
90816	0.0
25707	0.0
78372	0.0
38756	0.0
39460	0.0
81099	0.0
85599	0.0
94480	0.0
72663	0.0
39474	0.0
31028	0.0
85200	0.0
72688	0.0
84678	0.0
79905	0.0
40148	0.0
60298	0.0
79911	0.0
101174	0.0
80344	0.0
91249	0.0
82553	0.0
47169	0.0
79939	0.0
92026	0.0
68834	0.0
87359	0.0
72878	0.0
82547	0.0
59343	0.0
85228	0.0
84136	0.0
80350	0.0
24380	0.0
87302	0.0
100543	0.0
22972	0.0
96569	0.0
58006	0.0
40649	0.0
85273	0.0
85267	0.0
22966	0.0
98550	0.0
97663	0.0
97105	0.0
100557	0.0
38080	0.0
79962	0.0
25947	0.0
69581	0.0
26296	0.0
84151	0.0
57309	0.0
23488	0.0
96555	0.0
81029	0.0
80337	0.0
40661	0.0
49645	0.0
25953	0.0
23311	0.0
25760	0.0
102397	0.0
68660	0.0
38057	0.0
70991	0.0
78315	0.0
98587	0.0
54827	0.0
70985	0.0
101852	0.0
25774	0.0
26255	0.0
39375	0.0
24442	0.0
62417	0.0
76304	0.0
76310	0.0
26241	0.0
49686	0.0
87666	0.0
88555	0.0
86578	0.0
57651	0.0
102142	0.0
41027	0.0
38282	0.0
75382	0.0
73095	0.0
55734	0.0
85065	0.0
86544	0.0
40477	0.0
26094	0.0
90440	0.0
98008	0.0
90454	0.0
26080	0.0
78842	0.0
49321	0.0
53379	0.0
96970	0.0
98785	0.0
77224	0.0
31271	0.0
60980	0.0
67989	0.0
78671	0.0
71127	0.0
47495	0.0
78665	0.0
57686	0.0
60994	0.0
50857	0.0
23661	0.0
96964	0.0
74739	0.0
77218	0.0
79553	0.0
60002	0.0
26057	0.0
78659	0.0
65608	0.0
23885	0.0
66301	0.0
28708	0.0
48163	0.0
39942	0.0
81363	0.0
84569	0.0
98140	0.0
74856	0.0
81377	0.0
83560	0.0
60823	0.0
51426	0.0
24091	0.0
80041	0.0
37953	0.0
82656	0.0
49241	0.0
69191	0.0
84541	0.0
87048	0.0
92337	0.0
40271	0.0
84555	0.0
40517	0.0
69185	0.0
24085	0.0
54562	0.0
55697	0.0
47293	0.0
47287	0.0
70403	0.0
24052	0.0
86395	0.0
26123	0.0
79427	0.0
94785	0.0
79433	0.0
75209	0.0
96192	0.0
86381	0.0
70417	0.0
66922	0.0
70832	0.0
77185	0.0
87504	0.0
97717	0.0
94578	0.0
25833	0.0
84743	0.0
24293	0.0
87538	0.0
96435	0.0
40715	0.0
94544	0.0
25827	0.0
60348	0.0
100386	0.0
23517	0.0
63133	0.0
70629	0.0
40932	0.0
39229	0.0
26309	0.0
88192	0.0
84780	0.0
26321	0.0
97924	0.0
70601	0.0
30225	0.0
30231	0.0
39215	0.0
30230	0.0
39214	0.0
26320	0.0
84781	0.0
70600	0.0
97925	0.0
40933	0.0
70628	0.0
78274	0.0
75988	0.0
23516	0.0
100387	0.0
88193	0.0
26308	0.0
38136	0.0
100393	0.0
96434	0.0
87539	0.0
25826	0.0
31853	0.0
94545	0.0
94551	0.0
25832	0.0
24292	0.0
97716	0.0
87505	0.0
